epoch,loss,mrcnn_bbox_loss,mrcnn_class_loss,mrcnn_mask_loss,rpn_bbox_loss,rpn_class_loss,val_loss,val_mrcnn_bbox_loss,val_mrcnn_class_loss,val_mrcnn_mask_loss,val_rpn_bbox_loss,val_rpn_class_loss
0,7690762.5,0.0,1996154.875,0.0,4839349.0,855266.375,7754297.5,0.0,2009595.625,0.0,4884944.5,859758.4375
1,2.4508376121520996,0.5672125220298767,0.2619142234325409,0.44873300194740295,1.135205864906311,0.03777194395661354,3.14094614982605,0.6692325472831726,0.6773225665092468,0.6657875180244446,1.1026456356048584,0.025958281010389328
2,1.0603618621826172,0.19957008957862854,0.20466893911361694,0.26899629831314087,0.3764162063598633,0.010710064321756363,2.660748243331909,0.471929669380188,0.6357855200767517,0.6279975175857544,0.8926638960838318,0.032371293753385544
3,0.6888226270675659,0.12424824386835098,0.1119002178311348,0.20527079701423645,0.24006684124469757,0.007337718270719051,2.3387274742126465,0.391177773475647,0.5875551700592041,0.5370153784751892,0.7899814248085022,0.03299824520945549
4,0.5313347578048706,0.0961606353521347,0.07258255779743195,0.17216791212558746,0.18469880521297455,0.005725065246224403,2.0241270065307617,0.31298908591270447,0.43800628185272217,0.4148215055465698,0.8278801441192627,0.030430492013692856
5,0.45167264342308044,0.08064237982034683,0.055767565965652466,0.1513892412185669,0.1591666042804718,0.004706490784883499,1.9971461296081543,0.24784916639328003,0.3008617162704468,0.3501308560371399,1.0648902654647827,0.033414389938116074
6,0.4034929573535919,0.07240314781665802,0.04624005779623985,0.13931190967559814,0.14161989092826843,0.003918662201613188,1.7766581773757935,0.25496426224708557,0.37614667415618896,0.30922526121139526,0.809321403503418,0.027000660076737404
7,0.36570924520492554,0.06495404988527298,0.038124170154333115,0.12822730839252472,0.13098518550395966,0.0034183606039732695,1.6799315214157104,0.21769168972969055,0.2051316499710083,0.3567032814025879,0.8754070997238159,0.024997582659125328
8,0.33627623319625854,0.059881243854761124,0.031086569651961327,0.11886552721261978,0.12337999045848846,0.003062686650082469,1.6209683418273926,0.2130930870771408,0.31322842836380005,0.35600531101226807,0.7196328043937683,0.01900836080312729
9,0.32104191184043884,0.055502112954854965,0.029316646978259087,0.11135977506637573,0.12193460762500763,0.0029288555961102247,1.268943428993225,0.20146444439888,0.21421369910240173,0.30762776732444763,0.5313500761985779,0.014287737198174
10,0.2880619764328003,0.05063759908080101,0.023151366040110588,0.10648735612630844,0.10516995936632156,0.002615823410451412,1.380231499671936,0.17961019277572632,0.3479370176792145,0.31690308451652527,0.5216273665428162,0.01415359415113926
11,0.2625037729740143,0.04555383324623108,0.01928439550101757,0.0999196395277977,0.09553028643131256,0.0022156250197440386,1.2342172861099243,0.16867920756340027,0.2320435792207718,0.34094634652137756,0.47873467206954956,0.013812898658216
12,0.24096374213695526,0.04093272611498833,0.01673274300992489,0.09353049099445343,0.0877349004149437,0.0020330147817730904,1.133365511894226,0.15240441262722015,0.19892798364162445,0.2785395085811615,0.48989611864089966,0.01359828282147646
13,0.22451548278331757,0.038309697061777115,0.014932342804968357,0.0900404155254364,0.07944714277982712,0.0017858644714578986,1.2147226333618164,0.12913574278354645,0.16483797132968903,0.25691327452659607,0.6512511372566223,0.012584351934492588
14,0.2113155722618103,0.03582531213760376,0.013896847143769264,0.0858549103140831,0.07389704138040543,0.001841273857280612,1.23520827293396,0.14486362040042877,0.16017299890518188,0.23677314817905426,0.6805046796798706,0.012893875129520893
15,0.19761700928211212,0.03334258869290352,0.012295782566070557,0.0821443423628807,0.0681469514966011,0.001687374315224588,1.268860936164856,0.14291514456272125,0.21199895441532135,0.2926681637763977,0.6087195873260498,0.01255924440920353
16,0.18558931350708008,0.030864357948303223,0.011618932709097862,0.07889305055141449,0.06272197514772415,0.001491042785346508,0.9186082482337952,0.1163201779127121,0.11798588931560516,0.23460732400417328,0.4396165609359741,0.010078191757202148
17,0.17713384330272675,0.029510345309972763,0.009721537120640278,0.07644826918840408,0.06004725396633148,0.0014064187416806817,1.0754735469818115,0.11659954488277435,0.16399556398391724,0.2593187987804413,0.5254964232444763,0.010063767433166504
18,0.17110881209373474,0.028424423187971115,0.009106935001909733,0.07420137524604797,0.05799388512969017,0.0013821192551404238,0.9981298446655273,0.11552556604146957,0.17249633371829987,0.26283690333366394,0.4375387132167816,0.009732356294989586
19,0.15375211834907532,0.025418534874916077,0.0077343895100057125,0.07198907434940338,0.047448184341192245,0.0011620038421824574,1.1176985502243042,0.1134837418794632,0.16050302982330322,0.2234276533126831,0.6077316403388977,0.012552639469504356
20,0.1568794548511505,0.025065310299396515,0.007312153000384569,0.07163023948669434,0.051648810505867004,0.0012227942934259772,0.9323890805244446,0.10921981930732727,0.11979116499423981,0.24041694402694702,0.4537672698497772,0.00919424556195736
21,0.1469416320323944,0.02383192628622055,0.007481640670448542,0.06803443282842636,0.04642052948474884,0.0011728856479749084,1.1129242181777954,0.11569724977016449,0.20579448342323303,0.23068800568580627,0.5501999855041504,0.010543989948928356
22,0.14370198547840118,0.022525489330291748,0.007000591140240431,0.06789082288742065,0.04529402405023575,0.0009911274537444115,0.8852364420890808,0.10566003620624542,0.17782360315322876,0.217103511095047,0.37691622972488403,0.0077329943887889385
23,0.14294157922267914,0.02212461456656456,0.0069922530092298985,0.06621314585208893,0.04659562557935715,0.0010157646611332893,1.143589735031128,0.1134164109826088,0.16818158328533173,0.2723821699619293,0.5795220732688904,0.010087493807077408
24,0.13039295375347137,0.020111670717597008,0.005910474807024002,0.06402697414159775,0.039441902190446854,0.000901901803445071,1.1364226341247559,0.09774000197649002,0.14267173409461975,0.21358300745487213,0.6705977916717529,0.01183061022311449
25,0.1253690868616104,0.019338611513376236,0.005604611709713936,0.062162939459085464,0.037379343062639236,0.0008834686013869941,0.9654277563095093,0.09392350167036057,0.09831388294696808,0.23993521928787231,0.5232758522033691,0.00997958518564701
26,0.12455686181783676,0.018747694790363312,0.00550793157890439,0.06154438480734825,0.03783666342496872,0.0009202613728120923,0.9211384654045105,0.08579684793949127,0.10660893470048904,0.18358731269836426,0.5358352065086365,0.009310141205787659
27,0.12324981391429901,0.018982669338583946,0.005463265348225832,0.06203993037343025,0.035978544503450394,0.0007853524875827134,0.9503425359725952,0.09490452706813812,0.11073970794677734,0.19967259466648102,0.535570502281189,0.009455084800720215
28,0.11853259056806564,0.017668234184384346,0.005604597274214029,0.05914521589875221,0.0352996364235878,0.0008149946224875748,1.0566537380218506,0.09124533087015152,0.08996071666479111,0.21887533366680145,0.6467043161392212,0.009868274442851543
29,0.11017204821109772,0.016139227896928787,0.004695492330938578,0.05738311633467674,0.03129105642437935,0.0006631096475757658,1.0657024383544922,0.08908917009830475,0.16320158541202545,0.19660630822181702,0.6070303916931152,0.009774889796972275
30,nan,0.005154212936758995,nan,0.018872156739234924,nan,nan,nan,0.0,nan,0.0,nan,nan
31,nan,0.0,nan,0.0,nan,nan,nan,0.0,nan,0.0,nan,nan
32,nan,0.0,nan,0.0,nan,nan,nan,0.0,nan,0.0,nan,nan
33,nan,0.0,nan,0.0,nan,nan,nan,0.0,nan,0.0,nan,nan
