epoch,loss,mrcnn_bbox_loss,mrcnn_class_loss,mrcnn_mask_loss,rpn_bbox_loss,rpn_class_loss,val_loss,val_mrcnn_bbox_loss,val_mrcnn_class_loss,val_mrcnn_mask_loss,val_rpn_bbox_loss,val_rpn_class_loss
16,0.35902833938598633,0.06799609959125519,0.050159092992544174,0.14922812581062317,0.0870680883526802,0.004576850216835737,0.4030447006225586,0.07033079862594604,0.05606586113572121,0.20869706571102142,0.06394847482442856,0.004002535715699196
17,0.3244394361972809,0.0631178691983223,0.04567988961935043,0.14244967699050903,0.06913749873638153,0.004054388962686062,0.310729056596756,0.06246279552578926,0.05241386964917183,0.1469714343547821,0.04480389505624771,0.004077018238604069
18,0.3164958357810974,0.05776098743081093,0.043846551328897476,0.13488243520259857,0.07622266560792923,0.003783085383474827,0.3156731128692627,0.060035672038793564,0.05039346218109131,0.15075072646141052,0.05075537785887718,0.0037378729321062565
19,0.2857411205768585,0.0507587306201458,0.03928055614233017,0.1307706981897354,0.06126563251018524,0.003665569704025984,0.3054099380970001,0.05822502449154854,0.04749713093042374,0.15731991827487946,0.03798868879675865,0.004379142075777054
20,0.26952847838401794,0.047011032700538635,0.03828533738851547,0.12909384071826935,0.05165133625268936,0.003486957401037216,0.2810589373111725,0.050863560289144516,0.047115713357925415,0.14505819976329803,0.03437758982181549,0.0036438717506825924
21,0.26053422689437866,0.046735428273677826,0.03739204630255699,0.12248377501964569,0.050834983587265015,0.003087839810177684,0.27571696043014526,0.05027668550610542,0.04384622722864151,0.14214575290679932,0.03589195758104324,0.0035563448909670115
22,0.2533308267593384,0.0442713163793087,0.03738100826740265,0.12424721568822861,0.04449198767542839,0.002939328085631132,0.2668052911758423,0.04619535058736801,0.04302779212594032,0.1412801295518875,0.032718561589717865,0.003583466401323676
23,0.24239368736743927,0.04196671396493912,0.03506782650947571,0.11942332237958908,0.04300760105252266,0.00292815244756639,0.2666161358356476,0.0501384362578392,0.04613721743226051,0.14055323600769043,0.026493065059185028,0.003294168971478939
24,0.23226653039455414,0.039371345192193985,0.03543756529688835,0.11656385660171509,0.038043055683374405,0.0028505981899797916,0.24171337485313416,0.039757587015628815,0.042098384350538254,0.1303887516260147,0.026196938008069992,0.00327171734534204
25,0.22558383643627167,0.03785782679915428,0.033086683601140976,0.1150088682770729,0.036995016038417816,0.002635406795889139,0.2626964747905731,0.041487980633974075,0.044553741812705994,0.13998761773109436,0.03343619406223297,0.0032309829257428646
26,0.22591255605220795,0.03702613711357117,0.03143787011504173,0.11554998904466629,0.03928313031792641,0.002615515608340502,0.24056735634803772,0.041288428008556366,0.03679126873612404,0.13088800013065338,0.028297601267695427,0.0033020812552422285
27,0.21736674010753632,0.0354754775762558,0.02957846410572529,0.1123507097363472,0.03741743415594101,0.0025447169318795204,0.21038107573986053,0.032279156148433685,0.033179815858602524,0.1191318929195404,0.023309366777539253,0.00248088245280087
28,0.2121126800775528,0.034559182822704315,0.02794531360268593,0.11099351942539215,0.03612231835722923,0.002492419444024563,0.2312452644109726,0.040053948760032654,0.03342847526073456,0.12695181369781494,0.027851063758134842,0.002959972247481346
29,0.1963840126991272,0.03121165744960308,0.02480831742286682,0.10715708136558533,0.03087468631565571,0.0023322030901908875,0.21538053452968597,0.03757444769144058,0.031138839200139046,0.12314105033874512,0.02103794738650322,0.0024882620200514793
30,0.1926243007183075,0.030509326606988907,0.024124976247549057,0.1051086038351059,0.03062337264418602,0.0022580083459615707,0.22082974016666412,0.034183576703071594,0.032735735177993774,0.13230565190315247,0.0191328264772892,0.0024719529319554567
31,0.19045528769493103,0.029674505814909935,0.02423294074833393,0.10597221553325653,0.028307991102337837,0.002267584903165698,0.19733744859695435,0.030954303219914436,0.02677716501057148,0.11632022261619568,0.02111506648361683,0.0021706786938011646
32,0.18313860893249512,0.027383945882320404,0.02122090943157673,0.10269016027450562,0.02973141334950924,0.0021121029276400805,0.19972993433475494,0.035526093095541,0.02030091919004917,0.11977711319923401,0.0218369010835886,0.002288919873535633
33,0.18306300044059753,0.028123799711465836,0.020698944106698036,0.1045512855052948,0.02766825631260872,0.002020779764279723,0.19111476838588715,0.029124075546860695,0.028079085052013397,0.1100778579711914,0.02145727165043354,0.002376466291025281
34,0.189726322889328,0.02827868051826954,0.02269093133509159,0.10096176713705063,0.03559431806206703,0.0022006542421877384,0.18489326536655426,0.027814293280243874,0.03039465844631195,0.10305707901716232,0.021418387070298195,0.0022088477853685617
35,0.17614293098449707,0.02641919255256653,0.021342359483242035,0.09771117568016052,0.02864452637732029,0.0020256848074495792,0.18183216452598572,0.025685472413897514,0.027701163664460182,0.1104375422000885,0.015916811302304268,0.0020911877509206533
36,0.17426039278507233,0.02573097124695778,0.02025410160422325,0.0990820825099945,0.027287181466817856,0.0019059310434386134,0.2271556705236435,0.03539351373910904,0.02554224245250225,0.10675256699323654,0.057029418647289276,0.0024379349779337645
37,0.1739620715379715,0.02595335803925991,0.019205860793590546,0.09528602659702301,0.03170531615614891,0.0018115215934813023,0.20146751403808594,0.027869397774338722,0.025102512910962105,0.11346756666898727,0.03243866562843323,0.0025893542915582657
38,0.16485631465911865,0.024026494473218918,0.017718898132443428,0.09582722932100296,0.02540338784456253,0.0018803221173584461,0.17131422460079193,0.025849130004644394,0.021580174565315247,0.10467327386140823,0.0172331091016531,0.001978553831577301
39,0.15825021266937256,0.021311648190021515,0.01772787794470787,0.09327001124620438,0.024231920018792152,0.0017087573651224375,0.16253679990768433,0.021054565906524658,0.02062980644404888,0.10374877601861954,0.01516431849449873,0.0019393365364521742
40,0.14881812036037445,0.019761156290769577,0.017227407544851303,0.09069480746984482,0.019347796216607094,0.0017869319999590516,0.1481400728225708,0.01911957748234272,0.018447553738951683,0.09657523036003113,0.011674564331769943,0.0023231450468301773
41,0.14915667474269867,0.019658852368593216,0.016239309683442116,0.09378348290920258,0.01772918552160263,0.00174581294413656,0.1511991024017334,0.020967066287994385,0.016978053376078606,0.10090137273073196,0.010218565352261066,0.0021340525709092617
42,0.14195358753204346,0.019066836684942245,0.015424994751811028,0.08702804148197174,0.01889517344534397,0.0015385784208774567,0.1564350575208664,0.020651357248425484,0.01857336051762104,0.10389921814203262,0.011681479401886463,0.0016296606045216322
43,0.1417321413755417,0.017808742821216583,0.013611252419650555,0.08977186679840088,0.018922971561551094,0.001617302419617772,0.1418221890926361,0.017219139263033867,0.014720001257956028,0.0937291607260704,0.014300835318863392,0.0018530568340793252
44,0.14612971246242523,0.019437063485383987,0.015052556991577148,0.08865007758140564,0.021426498889923096,0.0015635138843208551,0.148145392537117,0.020503368228673935,0.01637016236782074,0.09825405478477478,0.011027492582798004,0.0019903217907994986
45,0.1423652321100235,0.018023446202278137,0.014476846903562546,0.08898340165615082,0.01932658441364765,0.001554960967041552,0.16149508953094482,0.022053206339478493,0.017993848770856857,0.10438080877065659,0.015029031783342361,0.0020382057409733534
46,0.12478405237197876,0.01567484438419342,0.011347424238920212,0.08295705914497375,0.013429648242890835,0.0013750422513112426,0.14696042239665985,0.018222583457827568,0.01778324507176876,0.09790484607219696,0.011460895650088787,0.001588843297213316
47,0.1298021823167801,0.016537349671125412,0.011650615371763706,0.0835757702589035,0.016701648011803627,0.0013368321815505624,0.14186285436153412,0.01677529886364937,0.014857410453259945,0.09425533562898636,0.014342879876494408,0.0016319438582286239
48,0.12948274612426758,0.01643170230090618,0.010947603732347488,0.08421200513839722,0.01642734371125698,0.0014640620211139321,0.13596925139427185,0.016580961644649506,0.012026038020849228,0.08929567039012909,0.016525454819202423,0.00154112430755049
49,0.1323971152305603,0.016611983999609947,0.0108066750690341,0.08246276527643204,0.021014388650655746,0.0015013033989816904,0.14222265779972076,0.017518745735287666,0.01539165060967207,0.08968473225831985,0.017536036670207977,0.002091464586555958
50,0.1261385977268219,0.01530728954821825,0.01292002759873867,0.08073782175779343,0.015862682834267616,0.0013107864651829004,0.13238473236560822,0.015052301809191704,0.012969937175512314,0.08834909647703171,0.014676629565656185,0.0013367499923333526
51,0.1279943436384201,0.01566167175769806,0.012817740440368652,0.08029388636350632,0.01796484924852848,0.0012562021147459745,0.1546374410390854,0.021619832143187523,0.016234038397669792,0.10047143697738647,0.014832309447228909,0.0014798130141571164
52,0.12242899090051651,0.014998776838183403,0.011275505647063255,0.07806002348661423,0.016761917620897293,0.0013327373890206218,0.12754234671592712,0.014920571818947792,0.012689607217907906,0.08399421721696854,0.014322960749268532,0.0016150027513504028
53,0.11921092867851257,0.014121070504188538,0.012149419635534286,0.07725530862808228,0.014392341487109661,0.0012928021606057882,0.12055455148220062,0.012840761803090572,0.012935120612382889,0.08184268325567245,0.011137357912957668,0.001798628130927682
54,0.1133110374212265,0.012320502661168575,0.010199359618127346,0.07353109121322632,0.015961915254592896,0.0012981644831597805,0.11478478461503983,0.012678252533078194,0.01013175118714571,0.08171109110116959,0.008820511400699615,0.0014431732706725597
55,0.11411337554454803,0.013589631766080856,0.009652887471020222,0.07529950886964798,0.014236203394830227,0.0013351282104849815,0.11699254810810089,0.012856955640017986,0.01091101486235857,0.08104214817285538,0.010740007273852825,0.0014424381079152226
56,0.10977600514888763,0.012404295615851879,0.009478523395955563,0.07346087694168091,0.013138283975422382,0.0012940416345372796,0.11718903481960297,0.014014665968716145,0.013659726828336716,0.07893910259008408,0.009325360879302025,0.0012501860037446022
57,0.12422212213277817,0.01359802670776844,0.011763021349906921,0.08056874573230743,0.016983451321721077,0.0013088820269331336,0.12188601493835449,0.014896856620907784,0.012667055241763592,0.08034706115722656,0.012441077269613743,0.0015339629026129842
58,0.11239363253116608,0.013300914317369461,0.009928023442626,0.07374469935894012,0.014232820831239223,0.0011871987953782082,0.1209002435207367,0.014362947084009647,0.01186896488070488,0.08338624238967896,0.009734785184264183,0.0015473014209419489
59,0.10185331106185913,0.010679059661924839,0.009794012643396854,0.06938517838716507,0.010822880081832409,0.0011722068302333355,0.1089540421962738,0.012036949396133423,0.01197702158242464,0.07571137696504593,0.007830348797142506,0.0013983453391119838
60,0.10683254152536392,0.01208862941712141,0.010272549465298653,0.07100864499807358,0.012183481827378273,0.0012792606139555573,0.11053871363401413,0.011203207075595856,0.011924090795218945,0.07704883068799973,0.008922734297811985,0.0014398325001820922
61,0.10192567110061646,0.01042930781841278,0.009722152724862099,0.06781621277332306,0.012872506864368916,0.001085488824173808,0.11169865727424622,0.010818046517670155,0.011244312860071659,0.07983750104904175,0.008653184399008751,0.001145611284300685
62,0.1012982726097107,0.01038146298378706,0.009550009854137897,0.06841244548559189,0.011747549287974834,0.001206805114634335,0.11208938807249069,0.011178090237081051,0.0123140262439847,0.08083350956439972,0.006353040225803852,0.0014107136521488428
63,0.10129158943891525,0.010458500124514103,0.009431843645870686,0.06810633838176727,0.012180639430880547,0.0011142328148707747,0.11878848820924759,0.011234376579523087,0.009812673553824425,0.08822555840015411,0.00817658007144928,0.001339326030574739
64,0.09713391959667206,0.009877528995275497,0.009245937690138817,0.06627746671438217,0.01059123408049345,0.0011417451314628124,0.10670535266399384,0.009284919127821922,0.010220563039183617,0.07846666127443314,0.007642536889761686,0.0010906599927693605
65,0.09822085499763489,0.009539324790239334,0.008809760212898254,0.06739237159490585,0.011412969790399075,0.001066431519575417,0.1077917292714119,0.010879713110625744,0.012767063453793526,0.07557820528745651,0.007277388125658035,0.0012893673265352845
66,0.09463391453027725,0.009958675131201744,0.009451298043131828,0.06409234553575516,0.010120474733412266,0.0010111219016835093,0.10567167401313782,0.010582431219518185,0.012125812470912933,0.07147127389907837,0.009953555651009083,0.0015385894803330302
67,0.09691611677408218,0.009743901900947094,0.009140538983047009,0.06493131816387177,0.011997814290225506,0.0011024915147572756,0.09562862664461136,0.00842425785958767,0.009138353168964386,0.06976094096899033,0.007038393523544073,0.0012666911352425814
68,0.08685383945703506,0.008499538525938988,0.00841747596859932,0.06118912249803543,0.0077779535204172134,0.0009697881760075688,0.09672528505325317,0.009693278931081295,0.00967336818575859,0.07028791308403015,0.0057675098069012165,0.0013032093411311507
69,0.08722935616970062,0.00879188347607851,0.007952546700835228,0.0613100603222847,0.00819145143032074,0.0009833533549681306,0.09996270388364792,0.010723607614636421,0.010821828618645668,0.06946118175983429,0.007676494773477316,0.0012795899529010057
70,0.09082048386335373,0.008977200835943222,0.008211322128772736,0.06322214007377625,0.009343557991087437,0.0010662543354555964,0.10201434046030045,0.009881582111120224,0.009638868272304535,0.07081091403961182,0.01070588268339634,0.0009771084878593683
71,0.08988845348358154,0.0081801638007164,0.008147385902702808,0.06069335341453552,0.011888175271451473,0.0009793946519494057,0.09703192114830017,0.01021496020257473,0.011504685506224632,0.0654856413602829,0.008718675933778286,0.0011079467367380857
72,0.08659444749355316,0.008712103590369225,0.007216832600533962,0.060812756419181824,0.00894426554441452,0.0009085013880394399,0.09152857959270477,0.008514518849551678,0.007934167049825191,0.06723389774560928,0.006843650247901678,0.0010023480281233788
73,0.08674436807632446,0.008528806269168854,0.007722552865743637,0.059787847101688385,0.009723584167659283,0.000981610268354416,0.08534616231918335,0.0078484071418643,0.008800165727734566,0.061927180737257004,0.005748455412685871,0.0010219609830528498
74,0.08377175778150558,0.007727300748229027,0.007389547768980265,0.059021398425102234,0.008622297085821629,0.0010112003656104207,0.10035938024520874,0.010565784759819508,0.010432770475745201,0.06725728511810303,0.010739427991211414,0.0013641269179061055
75,0.08636545389890671,0.008616888895630836,0.007559525314718485,0.06038080155849457,0.00879552774131298,0.0010127142304554582,0.09877381473779678,0.009197515435516834,0.010042266920208931,0.06645841151475906,0.012026403099298477,0.0010492214933037758
